Date,Open,High,Low,Close
2008-11-21,94.13,95.97,93.63,95.9
2008-11-24,95.97,97.39,94.94,97.07
2008-11-25,97.05,97.05,94.95,95.28
2008-11-26,95.32,95.89,94.6,95.39
2008-11-27,95.39,95.71,95,95.31
2008-11-28,95.34,95.7,95.13,95.5
2008-12-01,95.53,95.55,92.89,93.02
2008-12-02,92.99,93.82,92.65,93.16
2008-12-03,93.15,93.62,92.55,93.3
2008-12-04,93.31,93.41,92.07,92.26
2008-12-05,92.26,93.38,91.43,92.86
2008-12-08,92.7,93.89,92.56,92.92
2008-12-09,92.93,93.05,91.93,92.29
2008-12-10,92.27,93.02,92.19,92.76
2008-12-11,92.78,92.87,91.15,91.47
2008-12-12,91.41,91.85,88.32,91.12
2008-12-15,90.93,91.32,90.25,90.58
2008-12-16,90.6,90.72,88.65,88.96
2008-12-17,88.97,89.2,87.17,87.34
2008-12-18,87.35,89.98,87.25,89.56
2008-12-19,89.57,89.82,88.45,89.3
2008-12-22,89.27,90.48,89.229,90.2
2008-12-23,90.2,90.97,89.87,90.88
2008-12-24,90.87,90.92,90.22,90.42
2008-12-26,90.37,90.81,90.32,90.77
2008-12-29,90.62,90.72,89.74,90.67
2008-12-30,90.69,90.92,90.01,90.2
2008-12-31,90.22,90.91,90.12,90.67
2009-01-02,90.87,92.37,90.65,91.79
2009-01-05,92.11,93.55,91.8,93.19
2009-01-06,93.19,94.59,92.85,93.42
2009-01-07,93.43,94.12,92.33,92.55
2009-01-08,92.56,92.9,90.87,91.19
2009-01-09,91.19,91.57,90.15,90.38
2009-01-12,90.02,90.24,88.89,89.33
2009-01-13,89.32,89.87,88.8,89.37
2009-01-14,89.36,89.95,88.62,88.9
2009-01-15,88.91,90,88.54,89.88
2009-01-16,89.86,90.9,89.83,90.65
2009-01-19,91.01,91.27,90.15,90.56
2009-01-20,90.55,90.97,89.68,89.7
2009-01-21,89.72,90.14,87.11,89.35
2009-01-22,89.36,89.5,88.08,88.86
2009-01-23,88.84,89.51,88.03,88.69
2009-01-26,88.38,89.67,88.25,89.06
2009-01-27,89.07,90.05,88.46,89.12
2009-01-28,89.13,90.66,88.88,90.41
2009-01-29,90.4,90.64,89.48,90.03
2009-01-30,90.01,90.07,89.19,89.95
2009-02-02,89.66,89.98,88.8,89.36
2009-02-03,89.38,89.95,88.58,89.36
2009-02-04,89.39,89.77,88.84,89.31
2009-02-05,89.32,92.21,89.22,91.12
2009-02-06,91.13,92.2,90.73,91.85
2009-02-09,92.1,92.39,90.9,91.46
2009-02-10,91.45,91.64,90.13,90.35
2009-02-11,90.36,90.74,89.7,90.39
2009-02-12,90.37,91.09,89.83,90.84
2009-02-13,90.81,92.1,90.56,91.91
2009-02-16,91.8,92.06,91.43,91.67
2009-02-17,91.68,92.73,91.58,92.35
2009-02-18,92.36,93.95,92.1,93.62
2009-02-19,93.64,94.45,93.3,94.06
2009-02-20,94.07,94.36,92.54,93.31
2009-02-23,93.5,94.94,92.77,94.37
2009-02-24,94.43,96.92,94.27,96.74
2009-02-25,96.76,97.78,96.36,97.42
2009-02-26,97.43,98.7,97.33,98.51
2009-02-27,98.499,98.51,96.86,97.57
2009-03-02,97.64,97.9,96.92,97.07
2009-03-03,97.07,98.58,97.01,98.22
2009-03-04,98.2,99.47,98.19,99.14
2009-03-05,99.14,99.67,97.72,98.03
2009-03-06,98.03,98.48,96.58,98.25
2009-03-09,98.25,99.17,97.91,98.93
2009-03-10,98.96,99.12,97.94,98.68
2009-03-11,98.7,98.84,97.14,97.42
2009-03-12,97.42,98.4,95.67,97.67
2009-03-13,97.66,98.63,97.15,97.935
2009-03-16,98.08,98.62,98,98.24
2009-03-17,98.25,98.95,98.18,98.69
2009-03-18,98.78,98.82,95.71,96.16
2009-03-19,96.18,96.59,93.62,94.52
2009-03-20,94.53,96.25,94.17,95.973
2009-03-23,95.66,97.34,95.66,96.94
2009-03-24,96.95,98.55,96.93,98.11
2009-03-25,98.11,98.34,96.92,97.51
2009-03-26,97.53,98.85,97.49,98.81
2009-03-27,98.82,98.83,97.11,97.82
2009-03-30,98.04,98.3,95.96,97.44
2009-03-31,97.43,99.36,97.28,98.88
2009-04-01,98.89,99.46,98.21,98.64
2009-04-02,98.65,99.89,98.41,99.59
2009-04-03,99.63,100.36,99.35,100.32
2009-04-06,100.32,101.43,100.2,101.06
2009-04-07,101.02,101.05,99.86,100.52
2009-04-08,100.51,100.82,99.33,99.74
2009-04-09,99.76,100.55,99.64,100.43
2009-04-10,100.44,100.71,100.21,100.23
2009-04-13,100.4,100.71,99.87,100.06
2009-04-14,100.07,100.42,98.72,98.81
2009-04-15,98.82,99.65,98.15,99.36
2009-04-16,99.34,99.49,98.53,99.36
2009-04-17,99.37,99.73,98.71,99.15
2009-04-20,99.2,99.39,97.66,97.99
2009-04-21,97.97,98.91,97.73,98.65
2009-04-22,98.65,98.71,97.6,97.96
2009-04-23,97.98,98.42,97.62,98.01
2009-04-24,98,98.04,96.63,97.15
2009-04-27,96.84,97.1,96.43,96.72
2009-04-28,96.71,96.72,95.63,96.4
2009-04-29,96.41,97.95,96.41,97.65
2009-04-30,97.65,98.98,97.15,98.55
2009-05-01,98.55,99.57,98.51,99.11
2009-05-04,99.28,99.56,98.73,98.93
2009-05-05,98.93,99.2,98.61,98.92
2009-05-06,98.91,99.06,97.95,98.44
2009-05-07,98.42,99.68,98.33,99.28
2009-05-08,99.27,99.56,98.32,98.46
2009-05-11,98.67,98.81,97.26,97.38
2009-05-12,97.37,97.82,96.1,96.33
2009-05-13,96.32,96.68,95.16,95.29
2009-05-14,95.28,96.07,95.11,95.96
2009-05-15,95.96,96.17,94.73,95.18
2009-05-18,95.04,96.46,94.56,96.24
2009-05-19,96.24,96.7,95.91,95.98
2009-05-20,95.98,96.21,94.68,94.84
2009-05-21,94.84,95.25,93.99,94.35
2009-05-22,94.33,94.9,93.85,94.76
2009-05-25,94.7,95.19,94.42,94.83
2009-05-26,94.82,95.13,94.51,94.93
2009-05-27,94.93,95.49,94.65,95.31
2009-05-28,95.3,97.23,95.27,96.96
2009-05-29,96.95,96.95,95.06,95.3
2009-06-01,95.29,96.79,94.45,96.55
2009-06-02,96.58,96.64,95.33,95.62
2009-06-03,95.63,96.41,95.38,95.9
2009-06-04,95.93,96.97,95.88,96.69
2009-06-05,96.68,98.88,96.56,98.65
2009-06-08,98.58,98.86,98.21,98.45
2009-06-09,98.45,98.54,97.24,97.39
2009-06-10,97.38,98.43,97.09,98.26
2009-06-11,98.25,98.55,97.3,97.73
2009-06-12,97.72,98.42,97.47,98.4
2009-06-15,98.37,98.56,97.58,97.82
2009-06-16,97.82,97.83,96.08,96.38
2009-06-17,96.37,96.77,95.52,95.66
2009-06-18,95.67,96.68,95.62,96.56
2009-06-19,96.57,97.17,96.01,96.25
2009-06-22,96.23,96.3,95.71,95.93
2009-06-23,95.92,95.93,94.88,95.21
2009-06-24,95.21,95.99,95.03,95.73
2009-06-25,95.73,96.56,95.62,95.98
2009-06-26,95.98,96.03,95.04,95.21
2009-06-29,95.26,96.15,95.15,96.08
2009-06-30,96.08,96.5,95.31,96.3
2009-07-01,96.29,96.96,96.17,96.53
2009-07-02,96.55,96.87,95.7,95.89
2009-07-03,95.91,96.12,95.71,96.02
2009-07-06,96.04,96.04,94.66,95.3
2009-07-07,95.29,95.43,94.71,94.74
2009-07-08,94.74,94.84,91.81,92.7
2009-07-09,92.7,93.59,92.38,92.96
2009-07-10,92.97,93.18,91.82,92.54
2009-07-13,92.42,93.02,91.74,93.01
2009-07-14,93.03,93.75,92.71,93.61
2009-07-15,93.62,94.46,93.26,94.23
2009-07-16,94.22,94.45,93.27,93.75
2009-07-17,93.76,94.37,93.47,94.2
2009-07-20,94.27,94.78,94.12,94.21
2009-07-21,94.2,94.37,93.28,93.63
2009-07-22,93.64,93.86,93.1,93.58
2009-07-23,93.57,95.29,93.52,95.01
2009-07-24,95,95.16,94.59,94.83
2009-07-27,94.73,95.37,94.68,95.19
2009-07-28,95.18,95.26,94.03,94.49
2009-07-29,94.5,95.35,94.02,95.05
2009-07-30,95.04,95.87,94.84,95.55
2009-07-31,95.54,95.82,94.51,94.66
2009-08-03,94.74,95.42,94.59,95.24
2009-08-04,95.24,95.46,94.37,95.21
2009-08-05,95.22,95.39,94.63,94.9
2009-08-06,94.91,95.79,94.79,95.39
2009-08-07,95.4,97.78,95.05,97.51
2009-08-10,97.68,97.71,96.91,97.06
2009-08-11,97.06,97.1,95.76,95.94
2009-08-12,95.94,96.73,95.13,96.1
2009-08-13,96.12,96.47,95.04,95.36
2009-08-14,95.34,95.46,94.43,94.92
2009-08-17,94.76,94.87,94.2,94.47
2009-08-18,94.48,95.28,94.34,94.73
2009-08-19,94.7,94.96,93.67,94.05
2009-08-20,94.06,94.54,93.86,94.2
2009-08-21,94.21,94.69,93.42,94.38
2009-08-24,94.37,95.05,94.36,94.49
2009-08-25,94.5,94.61,93.79,94.19
2009-08-26,94.21,94.54,93.88,94.23
2009-08-27,94.22,94.26,93.21,93.45
2009-08-28,93.46,94.06,93.41,93.59
2009-08-31,93.48,93.55,92.54,92.96
2009-09-01,92.97,93.41,92.81,92.93
2009-09-02,92.94,93.05,92.1,92.23
2009-09-03,92.24,92.77,91.96,92.59
2009-09-04,92.57,93.22,92.29,93
2009-09-07,93,93.29,92.83,93.02
2009-09-08,93.01,93.07,92.03,92.28
2009-09-09,92.27,92.58,91.62,91.96
2009-09-10,91.95,92.24,91.47,91.74
2009-09-11,91.75,91.76,90.21,90.7
2009-09-14,90.41,91.12,90.2,90.87
2009-09-15,90.89,91.63,90.78,91.01
2009-09-16,91,91.35,90.13,90.88
2009-09-17,90.89,91.6,90.51,91.06
2009-09-18,91.08,91.53,91.03,91.28
2009-09-21,91.45,92.52,91.3,92
2009-09-22,91.98,92.06,90.94,91.16
2009-09-23,91.15,91.53,90.5,91.49
2009-09-24,91.5,91.6,90.36,91.24
2009-09-25,91.23,91.34,89.51,89.63
2009-09-28,89.63,89.77,88.24,89.69
2009-09-29,89.69,90.35,89.61,90.12
2009-09-30,90.12,90.4,89.35,89.71
2009-10-01,89.7,90.16,89.41,89.57
2009-10-02,89.57,89.9,88.59,89.79
2009-10-05,89.48,89.97,89.41,89.54
2009-10-06,89.53,89.65,88.62,88.77
2009-10-07,88.75,89.37,88.01,88.58
2009-10-08,88.59,88.7,88.15,88.37
2009-10-09,88.37,89.87,88.35,89.75
2009-10-12,89.74,90.45,89.63,89.79
2009-10-13,89.78,90.18,89.43,89.69
2009-10-14,89.67,89.89,88.83,89.32
2009-10-15,89.33,90.77,89.26,90.55
2009-10-16,90.56,91.31,90.5,90.87
2009-10-19,90.94,91.1,90.37,90.65
2009-10-20,90.66,91.06,90.07,90.63
2009-10-21,90.62,91.26,90.49,90.99
2009-10-22,90.98,91.69,90.78,91.32
2009-10-23,91.3,92.11,91.27,92.04
2009-10-26,92.09,92.27,91.57,92.23
2009-10-27,92.24,92.32,91.7,91.76
2009-10-28,91.75,91.8,90.55,90.73
2009-10-29,90.72,91.61,90.24,91.5
2009-10-30,91.51,91.56,89.92,90.09
2009-11-02,89.52,90.68,89.43,90.38
2009-11-03,90.39,90.57,89.87,90.32
2009-11-04,90.31,91.3,90.04,90.84
2009-11-05,90.83,90.84,90,90.74
2009-11-06,90.73,90.84,89.63,89.85
2009-11-09,89.84,90.26,89.68,89.95
2009-11-10,89.97,90.17,89.67,89.79
2009-11-11,89.77,90.02,89.3,89.87
2009-11-12,89.86,90.6,89.64,90.37
2009-11-13,90.38,90.4,89.47,89.65
2009-11-16,89.57,89.69,88.76,89.13
2009-11-17,89.13,89.52,88.73,89.33
2009-11-18,89.32,89.48,89.01,89.3
2009-11-19,89.29,89.42,88.63,88.92
2009-11-20,88.92,89.12,88.68,88.85
2009-11-23,88.81,89.18,88.57,89.05
2009-11-24,89.04,89.04,88.35,88.5
2009-11-25,88.49,88.62,87.21,87.32
2009-11-26,87.31,87.47,86.29,86.4
2009-11-27,86.39,86.99,84.84,86.47
2009-11-30,86.58,86.84,85.86,86.32
2009-12-01,86.31,87.52,86.15,86.73
2009-12-02,86.74,87.66,86.58,87.6
2009-12-03,87.61,88.47,87.47,88.38
2009-12-04,88.37,90.75,87.99,90.53
2009-12-07,90.25,90.35,89.05,89.35
2009-12-08,89.38,89.44,88.17,88.34
2009-12-09,88.35,88.69,87.36,87.98
2009-12-10,87.99,88.44,87.73,88.3
2009-12-11,88.28,89.8,88.2,89.05
2009-12-14,89.28,89.31,88.32,88.69
2009-12-15,88.68,89.94,88.58,89.68
2009-12-16,89.67,89.97,89.39,89.79
2009-12-17,89.82,90.36,89.56,89.88
2009-12-18,89.85,90.9,89.01,90.48
2009-12-21,90.53,91.22,90.24,91.16
2009-12-22,91.14,91.86,91,91.82
2009-12-23,91.81,91.86,91.3,91.58
2009-12-24,91.59,91.77,91.12,91.54
2009-12-28,91.55,91.75,91.4,91.65
2009-12-29,91.64,92.06,91.52,92
2009-12-30,91.99,92.75,91.9,92.42
2009-12-31,92.43,93.14,91.93,93.02
2010-01-04,92.914,93.2,92.18,92.4
2010-01-05,92.41,92.53,91.25,91.72
2010-01-06,91.71,92.73,91.52,92.34
2010-01-07,92.34,93.75,92.1,93.59
2010-01-08,93.58,93.66,92.28,92.65
2010-01-11,92.57,92.65,91.81,92.05
2010-01-12,92.05,92.41,90.71,91.12
2010-01-13,91.12,91.55,90.91,91.37
2010-01-14,91.38,92.03,90.84,91.25
2010-01-15,91.24,91.31,90.59,90.76
2010-01-18,90.89,91.05,90.61,90.65
2010-01-19,90.66,91.25,90.33,91.12
2010-01-20,91.13,91.45,90.79,91.26
2010-01-21,91.27,91.86,90.14,90.41
2010-01-22,90.41,90.55,89.79,89.81
2010-01-25,89.94,90.33,89.82,90.24
2010-01-26,90.26,90.55,89.34,89.62
2010-01-27,89.62,90.07,89.14,89.98
2010-01-28,89.98,90.53,89.62,89.88
2010-01-29,89.89,90.92,89.58,90.26
2010-02-01,90.2,90.93,90,90.7
2010-02-02,90.71,90.91,90.26,90.37
2010-02-03,90.38,91.26,90.07,90.96
2010-02-04,90.96,91.07,88.55,89.12
2010-02-05,89.12,89.87,88.82,89.23
2010-02-08,89.15,89.55,89.14,89.26
2010-02-09,89.27,89.93,89.2,89.81
2010-02-10,89.79,90.05,89.27,89.96
2010-02-11,89.95,90.13,89.57,89.71
2010-02-12,89.72,90.4,89.59,89.93
2010-02-15,90.01,90.23,89.9,90.04
2010-02-16,90.04,90.51,89.71,90.2
2010-02-17,90.2,91.38,90.15,91.16
2010-02-18,91.17,92.04,90.57,92.01
2010-02-19,92.01,92.14,91.49,91.5
2010-02-22,91.62,91.87,91.02,91.19
2010-02-23,91.2,91.28,89.92,90.2
2010-02-24,90.2,90.35,89.76,90.18
2010-02-25,90.17,90.31,88.8,89.15
2010-02-26,89.15,89.5,88.75,88.96
2010-03-01,88.93,89.47,88.81,89.17
2010-03-02,89.16,89.37,88.54,88.75
2010-03-03,88.76,88.98,88.32,88.5
2010-03-04,88.52,89.24,88.14,89.1
2010-03-05,89.11,90.58,89.1,90.27
2010-03-08,90.41,90.67,90.14,90.28
2010-03-09,90.29,90.31,89.62,89.89
2010-03-10,89.9,90.81,89.9,90.51
2010-03-11,90.5,90.7,90.21,90.61
2010-03-12,90.6,91.07,90.16,90.55
2010-03-15,90.6,90.8,90.35,90.41
2010-03-16,90.42,90.72,89.99,90.32
2010-03-17,90.33,90.7,90.04,90.38
2010-03-18,90.38,90.79,89.76,90.47
2010-03-19,90.47,90.7,90.33,90.54
2010-03-22,90.48,90.76,89.83,90.14
2010-03-23,90.15,90.45,90.12,90.39
2010-03-24,90.4,92.39,90.35,92.11
2010-03-25,92.12,92.95,91.76,92.71
2010-03-26,92.7,92.89,92.3,92.519
2010-03-29,92.44,92.78,92.35,92.54
2010-03-30,92.53,93.01,92.13,92.78
2010-03-31,92.78,93.62,92.75,93.45
2010-04-01,93.45,94.02,93.29,93.87
2010-04-02,93.86,94.68,93.6,94.6
2010-04-05,94.66,94.66,94.08,94.32
2010-04-06,94.32,94.37,93.65,93.75
2010-04-07,93.74,94.26,93.15,93.26
2010-04-08,93.25,93.47,92.82,93.39
2010-04-09,93.38,93.77,93.12,93.17
2010-04-12,93.09,93.59,92.97,93.2
2010-04-13,93.21,93.39,92.58,93.19
2010-04-14,93.19,93.7,92.83,93.27
2010-04-15,93.27,93.52,92.88,93.08
2010-04-16,93.07,93.13,91.9,92.16
2010-04-19,91.99,92.52,91.6,92.41
2010-04-20,92.41,93.38,92.406,93.22
2010-04-21,93.21,93.44,92.93,93.13
2010-04-22,93.13,93.6,92.74,93.45
2010-04-23,93.46,94.31,93.31,93.96
2010-04-26,94.08,94.35,93.89,94.01
2010-04-27,94,94.02,92.82,93.1
2010-04-28,93.12,94.3,93,94.15
2010-04-29,94.17,94.25,93.85,94.09
2010-04-30,94.1,94.58,93.82,93.84
2010-05-03,93.93,94.77,93.84,94.58
2010-05-04,94.57,94.97,94.32,94.67
2010-05-05,94.66,94.97,93.54,93.96
2010-05-06,93.93,93.97,88.15,90.86
2010-05-07,90.85,93.21,90,91.58
2010-05-10,92.69,93.53,91.76,93.34
2010-05-11,93.35,93.38,92.21,92.66
2010-05-12,92.63,93.28,92.45,93.24
2010-05-13,93.23,93.62,92.59,92.69
2010-05-14,92.7,93.07,91.81,92.5
2010-05-17,92.32,92.67,91.76,92.56
2010-05-18,92.57,92.95,91.91,92.05
2010-05-19,92.05,92.14,90.97,91.8
2010-05-20,91.79,91.87,88.97,89.27
2010-05-21,89.28,90.46,89.22,89.97
2010-05-24,90.18,90.6,89.75,90.26
2010-05-25,90.25,90.46,89.26,90.3
2010-05-26,90.29,90.65,89.82,89.98
2010-05-27,89.97,91.07,89.9,90.95
2010-05-28,90.96,91.39,90.61,91.05
2010-05-31,90.99,91.6,90.91,91.17
2010-06-01,91.17,91.44,90.54,90.98
2010-06-02,90.99,92.35,90.98,92.22
2010-06-03,92.22,92.79,92.04,92.57
2010-06-04,92.55,92.88,91.42,91.9
2010-06-07,91.82,92.07,90.97,91.46
2010-06-08,91.46,91.91,90.86,91.52
2010-06-09,91.51,91.66,91.05,91.31
2010-06-10,91.32,91.46,90.85,91.38
2010-06-11,91.36,91.76,91.2,91.64
2010-06-14,91.76,92.1,91.41,91.62
2010-06-15,91.63,91.69,91.08,91.51
2010-06-16,91.52,91.82,91.1,91.38
2010-06-17,91.39,91.43,90.51,90.9
2010-06-18,90.91,90.95,90.45,90.68
2010-06-21,90.43,91.46,90.3,91.02
2010-06-22,91.02,91.09,90.33,90.5
2010-06-23,90.5,90.58,89.72,89.92
2010-06-24,89.92,89.96,89.22,89.59
2010-06-25,89.6,89.76,89.2,89.22
2010-06-28,89.31,89.46,89.06,89.36
2010-06-29,89.36,89.41,88.28,88.53
2010-06-30,88.54,88.75,88.36,88.39
2010-07-01,88.4,88.55,86.95,87.74
2010-07-02,87.75,88.2,87.33,87.76
2010-07-05,87.73,88,87.62,87.76
2010-07-06,87.75,87.97,87.34,87.57
2010-07-07,87.57,87.79,87.02,87.75
2010-07-08,87.76,88.62,87.66,88.42
2010-07-09,88.44,88.69,88.37,88.6
2010-07-12,88.68,89.15,88.39,88.63
2010-07-13,88.64,88.85,88.02,88.67
2010-07-14,88.66,89.1,88.08,88.4
2010-07-15,88.39,88.39,87.23,87.37
2010-07-16,87.38,87.5,86.26,86.56
2010-07-19,86.61,87.21,86.47,86.77
2010-07-20,86.75,87.56,86.69,87.44
2010-07-21,87.43,87.43,86.88,86.97
2010-07-22,86.96,87.2,86.34,87.04
2010-07-23,87.03,87.49,86.73,87.39
2010-07-26,87.55,87.71,86.82,86.97
2010-07-27,86.97,87.97,86.83,87.85
2010-07-28,87.85,88.11,87.27,87.36
2010-07-29,87.39,87.51,86.56,86.89
2010-07-30,86.88,86.91,85.94,86.43
2010-08-02,86.41,86.87,86.32,86.42
2010-08-03,86.43,86.64,85.68,85.82
2010-08-04,85.81,86.37,85.32,86.32
2010-08-05,86.31,86.44,85.7,85.85
2010-08-06,85.84,86.17,85.02,85.48
2010-08-09,85.373,85.97,85.298,85.924
2010-08-10,85.925,86.183,85.182,85.32
2010-08-11,85.317,85.455,84.722,85.252
2010-08-12,85.25,85.978,84.926,85.864
2010-08-13,85.878,86.346,85.562,86.19
2010-08-16,86.223,86.225,85.206,85.332
2010-08-17,85.331,85.67,85.106,85.559
2010-08-18,85.558,85.673,85.19,85.384
2010-08-19,85.394,85.905,84.882,85.292
2010-08-20,85.292,85.815,85.19,85.566
2010-08-23,85.596,85.656,85.06,85.098
2010-08-24,85.103,85.185,83.585,84.139
2010-08-25,84.13,84.822,84.124,84.598
2010-08-26,84.597,84.874,84.322,84.46
2010-08-27,84.458,85.441,84.268,85.22
2010-08-30,85.347,85.899,84.5,84.545
2010-08-31,84.545,84.654,83.82,84.172
2010-09-01,84.164,84.655,83.655,84.448
2010-09-02,84.449,84.53,84.005,84.295
2010-09-03,84.295,85.209,84.163,84.324
2010-09-06,84.346,84.483,84.04,84.121
2010-09-07,84.128,84.255,83.51,83.767
2010-09-08,83.772,84.03,83.336,83.852
2010-09-09,83.853,84.013,83.492,83.832
2010-09-10,83.832,84.356,83.77,84.168
2010-09-13,84.189,84.353,83.503,83.733
2010-09-14,83.735,83.744,82.922,83.025
2010-09-15,83.025,85.764,82.872,85.74
2010-09-16,85.736,85.913,85.217,85.84
2010-09-17,85.82,85.914,85.594,85.84
2010-09-20,85.734,85.794,85.507,85.684
2010-09-21,85.685,85.76,84.986,85.148
2010-09-22,85.148,85.172,84.272,84.536
2010-09-23,84.537,84.664,84.265,84.397
2010-09-24,84.393,85.381,84.109,84.192
2010-09-27,84.293,84.383,84.111,84.273
2010-09-28,84.272,84.337,83.697,83.818
2010-09-29,83.815,84.077,83.495,83.712
2010-09-30,83.712,83.802,83.167,83.49
2010-10-01,83.49,83.57,83.151,83.21
2010-10-04,83.27,83.866,83.178,83.413
2010-10-05,83.413,83.972,82.959,83.217
2010-10-06,83.217,83.259,82.76,82.904
2010-10-07,82.904,83.021,82.108,82.304
2010-10-08,82.304,82.554,81.726,81.8
2010-10-11,81.559,82.174,81.55,82.071
2010-10-12,82.081,82.328,81.653,81.82
2010-10-13,81.819,81.995,81.714,81.792
2010-10-14,81.796,81.832,80.881,81.45
2010-10-15,81.45,81.61,80.87,81.434
2010-10-18,81.43,81.465,81.122,81.26
2010-10-19,81.272,81.906,81.135,81.605
2010-10-20,81.605,81.65,80.836,81.136
2010-10-21,81.139,81.801,80.911,81.284
2010-10-22,81.284,81.57,80.977,81.347
2010-10-25,81.38,81.393,80.414,80.77
2010-10-26,80.782,81.642,80.607,81.4
2010-10-27,81.4,81.975,81.31,81.704
2010-10-28,81.71,81.759,80.858,81.002
2010-10-29,81.004,81.062,80.31,80.388
2010-11-01,80.344,81.121,80.295,80.549
2010-11-02,80.549,80.952,80.469,80.664
2010-11-03,80.66,81.537,80.594,81.074
2010-11-04,81.074,81.211,80.585,80.75
2010-11-05,80.75,81.466,80.616,81.248
2010-11-08,81.278,81.424,80.997,81.14
2010-11-09,81.135,81.956,80.529,81.637
2010-11-10,81.637,82.784,81.546,82.24
2010-11-11,82.24,82.597,82.035,82.489
2010-11-12,82.484,82.643,81.65,82.481
2010-11-15,82.481,83.242,82.385,83.131
2010-11-16,83.122,83.584,82.842,83.378
2010-11-17,83.378,83.541,83.03,83.164
2010-11-18,83.164,83.776,83.1,83.459
2010-11-19,83.459,83.634,83.136,83.517
2010-11-22,83.427,83.554,83.224,83.273
2010-11-23,83.25,83.836,82.781,83.128
2010-11-24,83.123,83.654,82.944,83.55
2010-11-25,83.55,83.688,83.394,83.649
2010-11-26,83.658,84.174,83.63,84.093
2010-11-29,84.047,84.393,83.827,84.249
2010-11-30,84.249,84.289,83.425,83.663
2010-12-01,83.668,84.386,83.382,84.159
2010-12-02,84.159,84.36,83.499,83.84
2010-12-03,83.83,83.85,82.51,82.534
2010-12-06,82.698,82.985,82.568,82.619
2010-12-07,82.619,83.648,82.333,83.473
2010-12-08,83.473,84.296,83.458,84.044
2010-12-09,84.038,84.105,83.525,83.748
2010-12-10,83.748,84.006,83.446,83.935
2010-12-13,83.983,84.344,83.102,83.459
2010-12-14,83.458,83.772,82.84,83.627
2010-12-15,83.626,84.479,83.624,84.289
2010-12-16,84.272,84.436,83.899,84
2010-12-17,84.006,84.196,83.685,83.97
2010-12-20,83.974,84.106,83.624,83.783
2010-12-21,83.783,83.894,83.494,83.737
2010-12-22,83.737,83.843,83.407,83.563
2010-12-23,83.571,83.571,82.854,83.007
2010-12-24,83.007,83.15,82.854,82.862
2010-12-27,82.893,82.965,82.644,82.777
2010-12-28,82.787,82.793,81.804,82.412
2010-12-29,82.398,82.42,81.596,81.655
2010-12-30,81.662,81.839,81.284,81.488
2010-12-31,81.487,81.529,80.88,81.146
2011-01-03,81.01,81.74,81.01,81.73
2011-01-04,81.72,82.27,81.61,82.09
2011-01-05,82.087,83.37,81.89,83.22
2011-01-06,83.21,83.39,82.88,83.27
2011-01-07,83.26,83.66,82.86,83.14
2011-01-10,83.12,83.27,82.67,82.69
2011-01-11,82.7,83.48,82.68,83.33
2011-01-12,83.34,83.45,82.83,83.03
2011-01-13,83.02,83.14,82.58,82.76
2011-01-14,82.77,83.06,82.41,82.86
2011-01-17,82.88,83,82.36,82.67
2011-01-18,82.67,82.81,82.33,82.605
2011-01-19,82.6,82.68,81.85,82.105
2011-01-20,82.105,83.12,82.035,82.98
2011-01-21,82.99,83.09,82.53,82.575
2011-01-24,82.665,82.92,82.3,82.535
2011-01-25,82.53,82.66,81.98,82.195
2011-01-26,82.2,82.605,81.98,82.225
2011-01-27,82.24,83.2,82.02,82.835
2011-01-28,82.84,82.92,81.99,82.115
2011-01-31,82.13,82.25,81.91,82.06
2011-02-01,82.06,82.15,81.31,81.365
2011-02-02,81.365,81.85,81.36,81.55
2011-02-03,81.545,82.05,81.4,81.62
2011-02-04,81.62,82.45,81.125,82.185
2011-02-07,82.27,82.46,82.16,82.33
2011-02-08,82.33,82.42,81.77,82.28
2011-02-09,82.29,82.66,82.2,82.355
2011-02-10,82.35,83.36,82.335,83.35
2011-02-11,83.35,83.67,83.24,83.435
2011-02-14,83.465,83.49,83.09,83.27
2011-02-15,83.27,83.91,83.195,83.72
2011-02-16,83.725,83.97,83.5,83.67
2011-02-17,83.67,83.75,83.16,83.32
2011-02-18,83.32,83.53,83.03,83.18
2011-02-21,83.12,83.515,83.02,83.13
2011-02-22,83.13,83.43,82.58,82.775
2011-02-23,82.775,82.88,82.32,82.415
2011-02-24,82.42,82.475,81.62,81.91
2011-02-25,81.92,82.06,81.64,81.675
2011-02-28,81.675,81.98,81.615,81.77
2011-03-01,81.77,82.23,81.73,81.905
2011-03-02,81.905,82.11,81.57,81.81
2011-03-03,81.81,82.51,81.72,82.4
2011-03-04,82.405,83.03,82.21,82.32
2011-03-07,82.23,82.38,81.95,82.31
2011-03-08,82.305,82.85,82.21,82.675
2011-03-09,82.68,82.93,82.58,82.76
2011-03-10,82.77,83.17,82.7,82.9
2011-03-11,82.9,83.29,81.65,81.85
2011-03-14,81.51,82.44,81.215,81.715
2011-03-15,81.72,82.01,80.61,80.81
2011-03-16,80.81,81.17,76.495,78.485
2011-03-17,78.485,79.735,78.26,79.2
2011-03-18,79.205,81.98,79.1,80.595
2011-03-21,80.875,81.31,80.755,81.25
2011-03-22,81.25,81.28,80.845,81.05
2011-03-23,81.05,81.07,80.7,80.935
2011-03-24,80.94,81.05,80.76,80.99
2011-03-25,80.995,81.49,80.88,81.34
2011-03-28,81.39,81.84,81.38,81.725
2011-03-29,81.72,82.48,81.54,82.47
